D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_20_710.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_20_710.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_20_710.jpg, -1, 0, 0, 0.6071894
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_20_876.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_20_876.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_20_876.jpg, -1, 0, 0, 0.5845723
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_21_069.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_21_069.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_21_069.jpg, -1, 0, 0, 0.5629407
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_21_276.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_21_276.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_21_276.jpg, -1, 0.4605117, 0, 1.398507
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_21_442.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_21_442.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_21_442.jpg, -1, 1, 0, 3.670218
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_21_556.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_21_556.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_21_556.jpg, -0.5834353, 1, 0, 5.305503
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_21_742.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_21_742.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_21_742.jpg, -0.0217768, 0.4383415, 0, 6.146596
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_21_901.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_21_901.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_21_901.jpg, 0, 0, 0, 6.071158
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_22_060.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_22_060.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_22_060.jpg, 0, 0.4778937, 0, 6.872506
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_22_239.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_22_239.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_22_239.jpg, 0, 1, 0, 8.881197
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_22_420.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_22_420.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_22_420.jpg, 0, 1, 0, 10.88632
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_22_573.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_22_573.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_22_573.jpg, -0.4569606, 0.5430394, 0, 11.72922
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_22_789.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_22_789.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_22_789.jpg, -1, 0, 0, 10.87108
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_22_904.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_22_904.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_22_904.jpg, -1, 0.3773142, 0, 11.18938
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_23_205.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_23_205.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_23_205.jpg, -1, 1, 0, 13.46405
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_23_393.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_23_393.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_23_393.jpg, -1, 1, 0, 15.4888
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_23_610.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_23_610.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_23_610.jpg, -0.2852275, 0.2852275, 0, 15.85039
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_23_807.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_23_807.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_23_807.jpg, 0, 0, 0, 15.52667
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_24_032.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_24_032.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_24_032.jpg, 0.9036846, 0, 0, 13.81144
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_24_182.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_24_182.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_24_182.jpg, 1, 0.135969, 0, 13.50086
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_24_411.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_24_411.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_24_411.jpg, 1, 0.733746, 0, 14.94819
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_24_615.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_24_615.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_24_615.jpg, 0.4389838, 1, 0, 16.78929
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_24_773.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_24_773.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_24_773.jpg, 0, 1, 0, 18.73129
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_24_899.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_24_899.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_24_899.jpg, 0, 1, 0, 20.53154
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_25_076.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_25_076.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_25_076.jpg, 0, 1, 0, 22.15381
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_25_270.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_25_270.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_25_270.jpg, 0, 1, 0, 24.13601
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_25_407.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_25_407.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_25_407.jpg, -0.4108711, 0.589129, 0, 24.64592
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_25_541.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_25_541.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_25_541.jpg, -0.8119098, 0.1880902, 0, 24.16319
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_25_691.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_25_691.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_25_691.jpg, -0.3587355, 0, 0, 23.89193
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_25_850.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_25_850.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_25_850.jpg, 0, 0, 0, 23.45016
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_26_063.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_26_063.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_26_063.jpg, -0.638346, 0, 0, 22.44223
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_26_237.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_26_237.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_26_237.jpg, -0.1157112, 0, 0, 22.01751
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_26_436.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_26_436.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_26_436.jpg, 0, 0, 0, 21.5646
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_26_644.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_26_644.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_26_644.jpg, 0, 0.5574444, 0, 22.27991
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_26_804.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_26_804.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_26_804.jpg, 0, 1, 0, 24.01686
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_26_988.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_26_988.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_26_988.jpg, 0, 1, 0, 25.74845
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_27_198.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_27_198.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_27_198.jpg, 0, 1, 0, 27.82419
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_27_398.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_27_398.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_27_398.jpg, 0, 1, 0, 29.67626
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_27_599.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_27_599.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_27_599.jpg, 0.5985786, 1, 0, 30.15069
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_27_781.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_27_781.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_27_781.jpg, 0.05129492, 1, 0, 30.19043
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_27_982.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_27_982.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_27_982.jpg, 0, 1, 0, 30.18612
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_28_171.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_28_171.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_28_171.jpg, -0.5727753, 0.4272247, 0, 29.82011
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_28_343.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_28_343.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_28_343.jpg, -1, 0, 0, 28.482
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_28_508.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_28_508.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_28_508.jpg, -1, 0, 0, 27.56641
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_28_761.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_28_761.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_28_761.jpg, -1, 0, 0, 26.50021
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_28_970.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_28_970.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_28_970.jpg, -0.3619531, 0, 0, 26.09953
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_29_215.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_29_215.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_29_215.jpg, 0, 0, 0, 25.38784
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_29_426.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_29_426.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_29_426.jpg, 0, 0.6357018, 0, 25.70984
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_29_764.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_29_764.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_29_764.jpg, 0, 1, 0, 25.55169
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_29_976.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_29_976.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_29_976.jpg, 0, 1, 0, 25.28212
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_30_206.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_30_206.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_30_206.jpg, 0.6595059, 1, 0, 26.48221
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_30_430.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_30_430.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_30_430.jpg, 1, 1, 0, 29.24352
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_30_671.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_30_671.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_30_671.jpg, 1, 1, 0, 30.14394
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_30_906.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_30_906.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_30_906.jpg, 1, 0.2187914, 0, 18.27959
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_31_104.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_31_104.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_31_104.jpg, 1, 0, 0, 15.72544
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_31_309.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_31_309.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_31_309.jpg, 1, 0, 0, 10.06677
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_31_451.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_31_451.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_31_451.jpg, 1, 0, 0, 6.093172
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_31_610.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_31_610.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_31_610.jpg, 0, 0.5649924, 0, 5.30144
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_31_741.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_31_741.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_31_741.jpg, -0.4122411, 0.9772335, 0, 4.900052
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_32_008.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_32_008.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_32_008.jpg, -1, 1, 0, 6.700053
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_32_170.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_32_170.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_32_170.jpg, -1, 1, 0, 5.91905
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_32_303.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_32_303.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_32_303.jpg, -1, 1, 0, 5.25757
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_32_457.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_32_457.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_32_457.jpg, -1, 1, 0, 4.879601
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_32_616.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_32_616.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_32_616.jpg, -1, 1, 0, 4.10397
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_32_784.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_32_784.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_32_784.jpg, -0.5443006, 0.5443006, 0, 3.031295
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_32_947.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_32_947.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_32_947.jpg, -0.06532419, 0.06532419, 0, 1.289214
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_33_111.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_33_111.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_33_111.jpg, 0, 0.5441629, 0, 0.05864575
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_33_279.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_33_279.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_33_279.jpg, 0, 1, 0, 0.02543801
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_33_448.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_33_448.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_33_448.jpg, 0, 1, 0, 0.02272365
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_33_620.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_33_620.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_33_620.jpg, 0, 1, 0, 0.01562085
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_33_791.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_33_791.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_33_791.jpg, -0.5361654, 1, 0, 0.01713295
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_33_962.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_33_962.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_33_962.jpg, -1, 1, 0, 0.04956477
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_34_124.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_34_124.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_34_124.jpg, -1, 1, 0, 0.01996126
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_34_289.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_34_289.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_34_289.jpg, -0.5211505, 0.5211505, 0, 0.008769845
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_34_413.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_34_413.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_34_413.jpg, -0.1562047, 0.1562047, 0, 0.0255955
D:\thi xe tuuhanh\xe mo phong 2\IMG\center_2022_09_12_21_21_34_555.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\left_2022_09_12_21_21_34_555.jpg, D:\thi xe tuuhanh\xe mo phong 2\IMG\right_2022_09_12_21_21_34_555.jpg, 0, 0, 0, 0.01285599
